96,클라우스,스토리 영상미 음악 모두 완벽해요ㅠㅠ너무 따뜻하고 마음에 희망이 샘솓는 애니??,10
97,클라우스,별 생각없이 봤다가 눈물 흘렸네요 최고입니다.,10
98,클라우스,인생 최고의 크리스마스 영화,9
99,클라우스,정말 완벽하게 크리스마스다운 영화네요. 재미와 감동을 다 갖췄습니다. 특히 클라우스의 마지막 장면은 진짜 가슴을 뭉클하게 만드네요. 적극 추천합니다.,10
100,클라우스,내가 본 애니메이션 영화중 최고,10
101,클라우스,,10
102,클라우스,진짜 너무 좋아요.. 따뜻하고 감동적이고,10
103,클라우스,너무 좋은영화 잘 봤네요 선의는 다른 선의를 낳는다 :),10
104,클라우스,이제는 크리스마스에 나홀로집에 대신 클라우스를,10
105,클라우스,이때까지 본 크리스마스 애니중에 제일 현실적이면서 감동적인 스토리를 담은 영화입니다. 기대 1도 없이 봤다가 너무 감동받았습니다. 대체 어디서 이런 아이디어를 가져왔는지 넷플릭스영화라는 것에 한번 더 놀라게 만든 영...,10
106,클라우스,기본에 충실한 크리스마스 영화. 교훈, 따뜻한 연출, 재미있는 장면들. 뻔하지만 즐겁고 감동적이다,10
107,클라우스,다른 크리스마스에 대한 영화를 보면 이미 크리스마스의 산타와 루돌푸의 스토리를 대중적인 우리가 알고있는 이야기로 기본 베이스를 깔고 시작하는데 이 영화는 다르게 해석하여서 되게 신선하다고 생각했고 평소에 만화로된 영...,10
108,클라우스,,10
109,클라우스,선행을 하지 못해왔던 어른들이 다시금 아이들에게 들려주고 싶은 동화,10
110,클라우스,마음이 따뜻해지는 영화... 순간순간 뭉클하게 만드는 감동적이고 행복한 스토리에요 가족들이랑 함께 봤는데 끝나고도 여운이 남네요ㅠㅠ 크리스마스에 꼭 봐야 할 최고의영화!,10
111,클라우스,이런 영화가있다니 흠잡을때 없는 영상미 스토리 감동까지 ㅠㅠ모든이에게 사랑받을 영화...최고에여 정말꼭보세여 두번보세여,10
112,클라우스,어후...지하철에서 가벼운 마음으로 봤다가....,10
113,클라우스,2020 최고의 영화영상미도 좋고 감동적임,10
114,클라우스,,10
115,클라우스,나의 가장 소중했던 추억을 떠올릴수 있게 해주고 지금 나에게 가장 소중하고 나를 행복하게 해주는 것이 무엇인지를 깨닫게 해주고 2020년의 크리스마스를 내년의 크리스마스에 떠올릴 수 있는 소중한 추억으로 만든 나의 ...,10
116,클라우스,사미족과 클라우스 할아버지 이야기를 담백하게 들려준다,10
117,클라우스,앞으로 몇 년간 12월 안방 극장을 책임질 새로운 크리스마스 애니메이션의 탄생!,8
118,클라우스,좋다. 산타의 기원인가? ㅎㅎㅎ,9
119,클라우스,이 영화 적극 추천합니다.왜 안뜬건지 이해가 안되요. 지인들한테 추천해주고 다들 좋다고 저도 그렇고 다들 최소 2번은 다시 보는것같아요.그냥 아무생각 없이 봤다가 힐링하게 되었습니다ㅠ정말 보는 내내 입가에 미소가 ...,10
120,클라우스,크리스마스에 꼭 봐야하는 영화,10
121,클라우스,클라우스, 넌 감동이었어.,8
122,클라우스,재밌고 감동적입니다 꼭 보세요 산타의 기원이야기입니다,10
123,클라우스,어쩌다 우연히 추천글 보고 봤는데 와? 와!! 이러면서 봤네요 진짜 겨울 영화로 강력 추천합니다!! 안 본 사람 없게 해주세요 ㅠㅠ,10
124,클라우스,,10
125,클라우스,오랫만에 ost로 귀호강 영상미에 눈호강, 지친 일상이 힐링되었습니다.어제오늘 연속으로 보았습니다.제 인생영화가 되었어요 :),10
126,클라우스,최고의 동심지킴이 애니메이션이예요! 스토리도, 순수한 아이들도, 산타할아버지의 탄생을 재치있게 풀어낸 포인트들도, 그리고 감동과 설렘을 극대화시켜두는 ost도.. 그리고 아름다운 색감과 절제된 영상미까지 정말 완벽하...,10
127,클라우스,재밌고 따숩고 뭉클해요ㅠㅠ,10
128,클라우스,정말 따뜻해지는 크리스마스 영화 ㅠㅠㅠㅠ,10
129,클라우스,따뜻하다,7
130,클라우스,그냥 올라가서 내려오지마라. . .,10
131,클라우스,2D 애니메이션이라는게 너무 새롭고 좋았음 ㅎ내용도 산타의기원이라 겨울에 눈올때 이불속에서 따뜻하게보기 좋음 !!,10
132,클라우스,그냥 재밌습니다 추천이요,10
133,클라우스,감동의 크리스마스...,8
134,클라우스,선한 행동이 또다른 선한 행동을 낳는다는 영화속 대사가 온세상에 퍼져나가길..산타탄생의 또다른 버전..^&^,8
135,클라우스,애니메이션영화하고싶어요안될까요제발보내드립니다!네예,10
136,클라우스,보는 내내 힐링 되고 마음이 따뜻해지네요,10
137,클라우스,크리스마스에 꼭 보세요 ... 내 인생 애네미이션 TOP 3.,10
138,클라우스,그냥 눈물이 흐르네요. 인생이라는게 이렇게 단순한것을 왜 사람들은 서로 경쟁하고 다투는지...정말 크게 감동하고 감동합니다,10
139,클라우스,마음이 아주 따스해집니다,10
140,클라우스,너무 재밌네요 꼭 보세요,10
141,클라우스,볼때마다 마음 따뜻해지고 기분이 좋아지는 크리스마스 선물같은 영화,10
142,클라우스,처음부터 끝까지 '아~ 이래서 그렇게 된거구나' 라고 감탄하게 되는 영화!,10
143,클라우스,누구나 작은것에도 감동하는 어린이였다.. OST 도 너무 좋음,10
144,클라우스,,10
145,클라우스,정말 마음이 따뜻해지네요,10
146,클라우스,산타에 대해 많은 것을 알게 되었다 무섭지 않아 좋았다 가족과 함께 다음 장면을 추리해보는 재미가 있다 감동이 있다 -초등생-,10
147,클라우스,너무재밋다!또보고십다,10
148,클라우스,최고의 크리스마스 영화,10
149,클라우스,마음이 따듯해지는영화,10
