119,장민호 드라마 최종회,콘서트에서 모든걸 보았다고 생각했는데 아니었네요. 영화에서는 미세한 부분까지 보고 느낄수 있어 더욱 친밀감을 느낄수 있었습니다!,10
120,장민호 드라마 최종회,지난 콘서트 감동이 되살아 나서 너무 좋았어요,10
121,장민호 드라마 최종회,그냥 감동 입니다 ?보는 순간 순간이 말그대로 한편의 드라마 ㆍ,10
122,장민호 드라마 최종회,콘서트에서 함께 했지만 멀어서 제대로 못 보았던 모습들을 대형 스크린으로 장민호 얼굴 표정하나 하나를 다른 각도에서 자세히 볼 수 있어 너무 좋았고 드라마 시작과 동시에 올라간 광대는 내려 오지 않아 안면 마비가...,10
123,장민호 드라마 최종회,장민호 드라마최종회 보니 콘서트의 감동이 마구마구 밀려옵니다대형스크린에서 잘생뿜뿜에 감동멘트 노래 모든것이 최고예요,10
124,장민호 드라마 최종회,콘서트에서도 봤는데 극장에서 스크린으로 보니 더 자세히 보이고 넘 감동...,10
125,장민호 드라마 최종회,드라마 최종회 콘서트에서보고 영화관에서 또 보니 너무감동이였어요멋진민호님 보니 더 감동감동,10
126,장민호 드라마 최종회,,10
127,장민호 드라마 최종회,,10
128,장민호 드라마 최종회,좋아하는 사람을 본다는 자체가 좋았고 표정을 자세히 볼 수 있어서 좋았고 민호님 말대로 "얼굴보세요"가 딱이네요 ,~~ ,노래 배경 재미 등 그냥 즐기면서 ...,10
129,장민호 드라마 최종회,콘서트를 갔었어도 다시 또 봐도 좋은,10
130,장민호 드라마 최종회,콘서트와는 또다른 무대 뒤 비하인드와 인터뷰영상까지 장민호 라고 하는 가수의 면모를 더 볼 수 있고, 팬들에 대한 사랑을 더 느낄 수 있어서 감동도 있고 재미도 있었습니다 장민호란 남자의 인생 드라마 한 편 잘 보았...,10
131,장민호 드라마 최종회,장민호 님 드라마2편을 기다리며 날마다 오늘처럼 날마다 오늘인듯 사랑하고 응원합니다 명품사람 장민호 장민호님이 정답입니다콘서트의 감동과 설레였던 순간들이 울컥울컥 하기도 하고 금방이라도 스크린을 뚫고 민호님이 걸어 ...,10
132,장민호 드라마 최종회,장민호 단콘 드라마 최종회 무비 보는내내 뭉클한 마음으로 서울콘을 보면서 라이브에 강한 묘한 매력에 진솔한 무대에 매료 인천, 성남 아쉽게도 수원 최종회는 취소로 환불. 아쉬운 마음을 무비로 보면서 드라마2회를...,10
133,장민호 드라마 최종회,시간가는 줄 모르고 빠져서 봤습니다 어제봤는데 오늘 또 가려구요 콘서트도 한 번만 가야지 했던게 세 번이 되었는데영화도 그럴거 같아요 볼 수록 더 보고싶어지는 드라마,10
134,장민호 드라마 최종회,여고동창들과 찐한 감동받고 최고의 추억을 만들었어요 어찌 그리 멋일을까요? 노래 댄스 귀욤스토리 완벽합니다,10
135,장민호 드라마 최종회,큰화면으로 보니 민호님의 표정. 감정까지 느낄수 있어 너무좋습니다,10
136,장민호 드라마 최종회,장민호 드라마 최종회 아티스트의 인생을 알고 삶의 목표를 세워 성실히 열정적으로 살아가는 따뜻함과 가수로서의 초심으로 살아가며 많은 이들에게 감동과 힐링을 주며 사랑을 주고 나눌 수 있는 민호님 얘기가 감동이었습니다...,10
137,장민호 드라마 최종회,노래 넘 잘하고, 감동 진솔 스토리 맘에 와닿고,무대매너, 퍼포먼스, 콘서트 연출 모두 완벽..거기다 비하인드까지... 영화 잘봤습니다.대박나세요,10
138,장민호 드라마 최종회,콘서트와는 또다른 감동입니다 콘서트장은 넓고 멀어서 가수님 실루엣과영상으로 봐도 좋았는데극장 스크린으로 바로 내눈앞에 계시는가수님 보니 너무좋았어요 음향도 좋아서 노래듣는 감동도 좋았어요 내일 또 그감동 느끼러 갑니...,10
